round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,num_fit_examples,run_completed
1,4.058062591927701,0.04238980187375211,nan,nan,20,6511,False
2,3.8273963423621065,0.05616373155640171,nan,nan,20,6303,False
3,3.7560333177601133,0.05239286831404442,nan,nan,20,6394,False
4,3.7549507531238944,0.05997766788961557,nan,nan,20,6269,False
5,3.7390990762352363,0.061134684897061135,nan,nan,20,6363,False
6,3.7422902318373845,0.06118175018698579,nan,nan,20,6685,False
7,3.713602824265022,0.06607228148384016,nan,nan,20,6281,False
8,3.7093847277294905,0.05965721819380356,nan,nan,20,6068,False
9,3.7493540029056738,0.06375227686703097,nan,nan,20,6039,False
10,3.7312665389174495,0.06241201313937119,3.7217924040066928,0.05907911070985216,20,6393,False
11,3.716101598449879,0.05555555555555555,nan,nan,20,5760,False
12,3.7382213061275373,0.05979962429555417,nan,nan,20,6388,False
13,3.7219309960039433,0.05924764890282132,nan,nan,20,6380,False
14,3.7149301295327146,0.06609547123623011,nan,nan,20,6536,False
15,3.6887651030924697,0.06214775323686215,nan,nan,20,6565,False
16,3.7119264842054616,0.06542480690595184,nan,nan,20,6603,False
17,3.697012690564562,0.060121522225775506,nan,nan,20,6254,False
18,3.685857402663275,0.06627326373127554,nan,nan,20,6609,False
19,3.6993463020561093,0.06491092176607281,nan,nan,20,6455,False
20,3.6909416007875664,0.0625687784939475,3.6974579310957996,0.05907911070985216,20,6361,False
21,3.6945547269796553,0.06121773659827928,nan,nan,20,6044,False
22,3.6921777927238524,0.0717557251908397,nan,nan,20,6550,False
23,3.6890987148976446,0.06829679595278246,nan,nan,20,5930,False
24,3.7099430772503483,0.0667693888032871,nan,nan,20,5841,False
25,3.687225050688902,0.0671850699844479,nan,nan,20,6430,False
26,3.6809734560753617,0.06925291710865282,nan,nan,20,6599,False
27,3.6702964009804755,0.07136179495169835,nan,nan,20,6418,False
28,3.666086098447172,0.07018127390653583,nan,nan,20,6013,False
29,3.6650751606034455,0.08399872245289045,nan,nan,20,6262,False
30,3.6615988736262604,0.07664826242286457,3.6505026832658487,0.059925516307414516,20,6158,False
31,3.635941868264561,0.07164561010714857,nan,nan,20,6253,False
32,3.645233528862464,0.09607577807848444,nan,nan,20,5912,False
33,3.6483983591549696,0.07811066952002446,nan,nan,20,6542,False
34,3.6212569440259097,0.08492174182550752,nan,nan,20,6453,False
35,3.6012874053917097,0.08270435201541673,nan,nan,20,6227,False
36,3.5644756325570874,0.0990919228931018,nan,nan,20,6277,False
37,3.56224900867689,0.10470434498529892,nan,nan,20,6122,False
38,3.4937914809010495,0.11139583961410914,nan,nan,20,6634,False
39,3.4558639483900775,0.12434266327396098,nan,nan,20,5895,False
40,3.444922868935567,0.1323797930614729,3.3987721581583354,0.14072903735470038,20,6572,False
41,3.3607568734826083,0.14086166273981823,nan,nan,20,5942,False
42,3.377750283278861,0.15623013350286077,nan,nan,20,6292,False
43,3.285108680621981,0.15582763555414214,nan,nan,20,6289,False
44,3.1605417986598976,0.1919549477071601,nan,nan,20,6215,False
45,3.1356170667432313,0.20915318466695818,nan,nan,20,6861,False
46,2.9589561473966155,0.2631161832303059,nan,nan,20,6309,False
47,2.9004399997907595,0.26333501598519266,nan,nan,20,5943,False
48,2.8966759937830906,0.26455775889203653,nan,nan,20,6354,False
49,2.7355081558910865,0.30119854090672227,nan,nan,20,5757,False
50,2.7349226259748494,0.29747925473618286,2.6670911979115637,0.33856223902494076,20,6387,False
51,2.6391625662992713,0.3232484076433121,nan,nan,20,6280,False
52,2.544922607277842,0.34096109839816935,nan,nan,20,6555,False
53,2.526365005498486,0.35827999343508943,nan,nan,20,6093,False
54,2.478459083051237,0.35639707028206324,nan,nan,20,6417,False
55,2.423786172476843,0.36951672862453533,nan,nan,20,6725,False
56,2.33485777265278,0.39967923015236567,nan,nan,20,6235,False
57,2.3059579076215737,0.40943487361133474,nan,nan,20,6211,False
58,2.2439238209322276,0.4070682730923695,nan,nan,20,6225,False
59,2.131265946317602,0.44823045267489714,nan,nan,20,6075,False
60,2.194727961854208,0.42049142327306444,2.130044903231587,0.462927434826769,20,6471,False
61,2.0455632727101163,0.4728079911209767,nan,nan,20,6307,False
62,1.9557228099530743,0.47870967741935483,nan,nan,20,6200,False
63,2.0051446911003707,0.47342535300650485,nan,nan,20,6303,False
64,1.9144059794485941,0.500240038406145,nan,nan,20,6249,False
65,1.8815761752975393,0.49557365439093487,nan,nan,20,5648,False
66,1.827090510002673,0.5236955481091431,nan,nan,20,6267,False
67,1.832258756293617,0.5163262023483995,nan,nan,20,6217,False
68,1.8086157403237635,0.5239427860696517,nan,nan,20,6432,False
69,1.7051870276053358,0.5481178138289494,nan,nan,20,6349,False
70,1.7484846551280488,0.532839817294062,1.7702170122209244,0.5334612346236316,20,6349,False
71,1.7289383575395245,0.5513882123721383,nan,nan,20,6159,False
72,1.6796310429975656,0.5532145623547637,nan,nan,20,6455,False
73,1.6422326124027666,0.5679089349758304,nan,nan,20,6413,False
74,1.6612450224625892,0.5563966691900075,nan,nan,20,6605,False
75,1.58003504259049,0.5745765499095543,nan,nan,20,6081,False
76,1.5685878194479579,0.5826506024096385,nan,nan,20,6225,False
77,1.5398505479427769,0.5880582831802345,nan,nan,20,6314,False
78,1.498132280215346,0.6072880825774163,nan,nan,20,6394,False
79,1.6046572886656905,0.5718019931383761,nan,nan,20,6121,False
80,1.4897943502154922,0.6109043844038181,1.54763071769221,0.5807470940074484,20,6181,False
81,1.3539360519848178,0.6346723740533421,nan,nan,20,6074,False
82,1.458292119710671,0.6109996656636576,nan,nan,20,5982,False
83,1.4028668178925439,0.6274420024420024,nan,nan,20,6552,False
84,1.4463790938560062,0.6104779993668883,nan,nan,20,6318,False
85,1.3670023922567014,0.6284103033074226,nan,nan,20,6561,False
86,1.4020431937937305,0.6196675031367629,nan,nan,20,6376,False
87,1.282088620041037,0.6603085088737768,nan,nan,20,6029,False
88,1.347303126046389,0.6380908952728378,nan,nan,20,6579,False
89,1.2683861084495534,0.6581051984004922,nan,nan,20,6502,False
90,1.3803068676231685,0.6309817464232856,1.3567589521004484,0.6319828461798894,20,6081,False
91,1.3130111146415138,0.6413760603204524,nan,nan,20,6366,False
92,1.3575859723045853,0.6261253887706663,nan,nan,20,6109,False
93,1.2984740152236225,0.6465123859191656,nan,nan,20,6136,False
