round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,num_fit_examples,run_completed
1,4.088423455227895,0.042723004694835684,nan,nan,20,6390,False
2,3.904957671818323,0.06054020490530891,nan,nan,20,6442,False
3,3.8218915113633023,0.04607873054623131,nan,nan,20,6554,False
4,3.8220437137776897,0.053006460162332285,nan,nan,20,6037,False
5,3.7798400057944646,0.06183057448880234,nan,nan,20,6162,False
6,3.8204946983351746,0.059533134889550365,nan,nan,20,6383,False
7,3.721310957274037,0.059703725871614544,nan,nan,20,6683,False
8,3.772783689819877,0.06428138265615524,nan,nan,20,6596,False
9,3.6840851170354303,0.06967818128136995,nan,nan,20,6774,False
10,3.7198443053263652,0.061352581201945706,3.717130831893983,0.058627694391152244,20,6373,False
11,3.6997859709938115,0.06848869367170977,nan,nan,20,6147,False
12,3.72930031544707,0.06332328201872718,nan,nan,20,6301,False
13,3.7044920454580317,0.060379707438530966,nan,nan,20,6426,False
14,3.6949515652964906,0.05891745170046304,nan,nan,20,6263,False
15,3.6424682342835477,0.08315907994209426,nan,nan,20,6217,False
16,3.546014719578757,0.10180675569520817,nan,nan,20,6365,False
17,3.5317825536272482,0.11148007590132827,nan,nan,20,6324,False
18,3.340971671897666,0.17038977045139425,nan,nan,20,6491,False
19,3.2030533779226498,0.18955835483381392,nan,nan,20,6589,False
20,3.0186862109741806,0.22914183551847436,2.924349073093183,0.28935786028664934,20,6712,False
21,2.9213893949438674,0.2610091743119266,nan,nan,20,6540,False
22,2.6235360226081834,0.32582559732156446,nan,nan,20,6571,False
23,2.444084552198058,0.37106203312763886,nan,nan,20,6158,False
24,2.1590936076585465,0.4385692068429238,nan,nan,20,6430,False
25,2.13124337151362,0.4339183102966299,nan,nan,20,6439,False
26,1.9132404626413329,0.49697162894485175,nan,nan,20,6274,False
27,1.880811698119878,0.5045144939014732,nan,nan,20,6313,False
28,1.6789840788369752,0.5581432961345625,nan,nan,20,6183,False
29,1.7536343990212278,0.5252158894645941,nan,nan,20,5790,False
30,1.614231635213312,0.5700060350030175,1.6170225592502259,0.5664710529285634,20,6628,False
31,1.5858880655392231,0.5637764242207094,nan,nan,20,5582,False
32,1.4589326595307237,0.6074002883229217,nan,nan,20,6243,False
33,1.3232143973420956,0.6324333011893282,nan,nan,20,6222,False
34,1.3184454689803495,0.632695374800638,nan,nan,20,6270,False
35,1.2078545599174693,0.673227010519172,nan,nan,20,5894,False
36,1.1053112245824486,0.6938298535369274,nan,nan,20,6418,False
37,1.255649513325397,0.6505903874937635,nan,nan,20,6013,False
38,0.971063088264522,0.7322267920094007,nan,nan,20,6808,False
39,0.9180320735872868,0.7375608224768482,nan,nan,20,6371,False
40,0.9200216855851405,0.7368421052631579,1.0292976345303984,0.7094571718767634,20,6232,False
41,0.8700413188440462,0.7533575604360878,nan,nan,20,6329,False
42,0.8673231075421892,0.7527608373166309,nan,nan,20,6067,False
43,0.8222243537225107,0.7483537158984007,nan,nan,20,6378,False
44,0.9028154356258773,0.7507632974449623,nan,nan,20,6223,False
45,0.7586279764987822,0.7785554728220402,nan,nan,20,6715,False
46,0.867608841976454,0.7473937449879712,nan,nan,20,6235,False
47,0.6964946106788596,0.7885205647636587,nan,nan,20,6516,False
48,0.681217681093003,0.7990318550905684,nan,nan,20,6404,False
49,0.6265851660050353,0.8217927256125399,nan,nan,20,6571,False
50,0.7091564251858591,0.7886849637986193,0.7316447827296984,0.7860850919760749,20,5939,False
51,0.6332388048129695,0.8073796122576611,nan,nan,20,6396,False
52,0.6745981717086956,0.7978585334198572,nan,nan,20,6164,False
53,0.590338163450138,0.8250298329355609,nan,nan,20,6704,False
54,0.597641737478155,0.8161974058842139,nan,nan,20,6322,False
55,0.4645996155867416,0.8600644122383253,nan,nan,20,6210,False
56,0.5892043568620705,0.8222585924713585,nan,nan,20,6110,False
57,0.6356177148511316,0.8082799408575653,nan,nan,20,6087,False
58,0.6243725287716676,0.8097373478539398,nan,nan,20,6244,False
59,0.6230079647041568,0.8065224738087191,nan,nan,20,5918,False
60,0.6657542506423318,0.8025996533795494,0.6000046166215601,0.8225933867509311,20,5770,False
61,0.5382168515376257,0.8359028885344675,nan,nan,20,5643,False
62,0.5289513887879427,0.8393316195372751,nan,nan,20,6224,False
63,0.5694005927867053,0.8317445185891325,nan,nan,20,6294,False
64,0.507592924149436,0.8473144236572119,nan,nan,20,6628,False
65,0.5121394147623205,0.8435544430538173,nan,nan,20,6392,False
66,0.48784981118808673,0.8444762814390322,nan,nan,20,6282,False
67,0.4633966539888445,0.8630624797669149,nan,nan,20,6178,False
68,0.5345143781546741,0.8277926579486371,nan,nan,20,6347,False
69,0.4519711907465065,0.8634538152610441,nan,nan,20,6474,False
70,0.5424206666150809,0.8413005272407733,0.5310433407613352,0.8385622390249408,20,5690,False
71,0.5359236840727958,0.8403619600478061,nan,nan,20,5857,False
72,0.42605873020280316,0.8672985781990521,nan,nan,20,6752,False
73,0.4504606126910162,0.8566988385408146,nan,nan,20,6113,False
74,0.39146032964074334,0.8756589147286822,nan,nan,20,6450,False
75,0.48984232869048816,0.8524724823394119,nan,nan,20,6087,False
76,0.3916562112028182,0.873941819301216,nan,nan,20,6497,False
77,0.4535115163571601,0.8631665299425759,nan,nan,20,6095,False
78,0.47817025862772045,0.8537086825873794,nan,nan,20,6323,False
79,0.46748617028825135,0.8623673469387755,nan,nan,20,6125,False
80,0.4807028234866067,0.849499920622321,0.4695091441823591,0.85678817289245,20,6299,False
81,0.38480548589036406,0.876699484294421,nan,nan,20,6399,False
82,0.4422356623268528,0.8681108633322714,nan,nan,20,6278,False
83,0.35140134005035284,0.8897816858702243,nan,nan,20,6596,False
84,0.3863477229642728,0.8791957460950481,nan,nan,20,6018,False
85,0.4345120393194433,0.858253030774013,nan,nan,20,6434,False
86,0.388755614116696,0.8777366635831021,nan,nan,20,6486,False
87,0.3447195516771586,0.8882044964582692,nan,nan,20,6494,False
88,0.4421128814971549,0.863024934383202,nan,nan,20,6096,False
89,0.3583276065660302,0.8895800933125972,nan,nan,20,6430,False
90,0.4038134775634596,0.8751247090123047,0.454461975394166,0.8572960162509875,20,6014,False
91,0.45245691343287303,0.8633275398957181,nan,nan,20,6329,False
92,0.3875021513091317,0.8841607565011821,nan,nan,20,6768,False
93,0.3904020308996692,0.8778787878787879,nan,nan,20,6600,False
94,0.3679267404523095,0.8819023300351101,nan,nan,20,6266,False
95,0.3550977051549809,0.8859827721221614,nan,nan,20,6385,False
96,0.40631474968823245,0.8661232168051419,nan,nan,20,6379,False
97,0.38706322600080184,0.8793159083575347,nan,nan,20,6198,False
98,0.3775347455772159,0.8874558575157377,nan,nan,20,6513,False
99,0.38848925956385694,0.874660271782574,nan,nan,20,6255,False
100,0.4370172897186925,0.8635297795841801,0.44156358697023984,0.860004514163187,20,6397,False
101,0.33282238283971716,0.8940517632813683,nan,nan,20,6607,False
102,0.38407161334159484,0.8788569691442468,nan,nan,20,6579,False
103,0.35720456673753476,0.8908588158750813,nan,nan,20,6148,False
104,0.3753385496298155,0.8817901735041349,nan,nan,20,6167,False
105,0.3286858500308606,0.8923991241789178,nan,nan,20,6394,False
106,0.3283225402722676,0.8943548387096775,nan,nan,20,6200,False
107,0.35642920602231043,0.8836070751737208,nan,nan,20,6332,False
108,0.37080808214126454,0.8813871413226945,nan,nan,20,6517,False
109,0.349805828136694,0.8922297297297297,nan,nan,20,5920,False
110,0.2852576677090275,0.9080515297906602,0.4043165773889871,0.8759169393973593,20,6210,False
111,0.37805118341862526,0.8773939808481532,nan,nan,20,5848,False
112,0.3568346299392896,0.8832335329341318,nan,nan,20,6346,False
113,0.3562465108478782,0.883041928365303,nan,nan,20,5891,False
114,0.37523802607989987,0.879124469127736,nan,nan,20,6122,False
115,0.3212656632983285,0.8995809155383624,nan,nan,20,6204,False
116,0.35602243256649885,0.8867250892567349,nan,nan,20,6162,False
117,0.38190986442405855,0.8792165397170838,nan,nan,20,6433,False
118,0.2927879455362197,0.899643705463183,nan,nan,20,6736,False
119,0.3203142948032758,0.8913249211356467,nan,nan,20,6340,False
120,0.38513167346876537,0.8756927949326999,0.37623877180455406,0.8820674867396456,20,6315,False
121,0.3307257304087532,0.8932200566383475,nan,nan,20,6003,False
122,0.28308447256144426,0.9069730077120822,nan,nan,20,6224,False
123,0.306228161892358,0.8968459545939357,nan,nan,20,6563,False
124,0.29695610922620513,0.9054662379421222,nan,nan,20,6220,False
125,0.35181337911338934,0.8833804691399102,nan,nan,20,6011,False
126,0.31122301360113147,0.8997804265997491,nan,nan,20,6376,False
127,0.3249313169425613,0.896257697773567,nan,nan,20,6333,False
128,0.3425263580757449,0.8943076431084106,nan,nan,20,6254,False
129,0.331460226046553,0.8920210224558051,nan,nan,20,6279,False
130,0.3702344294867221,0.880570117955439,0.38560762686299466,0.8785125832298838,20,6104,False
131,0.4183504821221915,0.8682512733446519,nan,nan,20,5890,False
132,0.2886347412671731,0.9029388403494837,nan,nan,20,6295,False
133,0.2600774034055657,0.9106641721234799,nan,nan,20,6414,False
134,0.2836726158601998,0.907452657299939,nan,nan,20,6548,False
135,0.34196599049216886,0.8879023307436182,nan,nan,20,6307,False
136,0.27983885546671566,0.908074716870128,nan,nan,20,6799,False
137,0.2889435192639306,0.9064366290643663,nan,nan,20,6028,False
138,0.2850163959229323,0.9034005416792056,nan,nan,20,6646,False
139,0.33592497348278916,0.8901116951379764,nan,nan,20,6088,False
140,0.27523898655686496,0.9111892387649037,0.3629646656368188,0.8876537636835572,20,6542,False
141,0.33318110983803434,0.8913881748071979,nan,nan,20,6224,False
142,0.3220529503327796,0.8983541603169766,nan,nan,20,6562,False
143,0.3384188282187338,0.8899155647602358,nan,nan,20,6277,False
144,0.3414614587505046,0.8906821963394342,nan,nan,20,6010,False
145,0.3583752614584848,0.8868525896414342,nan,nan,20,6275,False
146,0.26888979643376654,0.908979466748391,nan,nan,20,6526,False
147,0.3007111948127479,0.9012882717082148,nan,nan,20,5977,False
148,0.2816837499082398,0.9070532915360502,nan,nan,20,6380,False
149,0.29454261010174865,0.9019261637239165,nan,nan,20,6230,False
150,0.34215807252491226,0.8910642570281124,0.35666559444715823,0.8868637851258323,20,5976,False
151,0.29780797111030916,0.8961675579322638,nan,nan,20,6732,False
152,0.29359207866074666,0.9037199124726477,nan,nan,20,6398,False
153,0.31874877692992293,0.8933623503808488,nan,nan,20,6433,False
154,0.27965090306236423,0.9027275714755176,nan,nan,20,6086,False
155,0.280146068208577,0.9099673202614379,nan,nan,20,6120,False
156,0.3173686442250922,0.8966135101236338,nan,nan,20,5581,False
157,0.2925768108242029,0.9040237983403789,nan,nan,20,6387,False
158,0.333801569169748,0.8952804703638964,nan,nan,20,6293,False
159,0.34600690994752625,0.8903494176372713,nan,nan,20,6010,False
160,0.27850669980438025,0.9087708556559008,0.35128434810435555,0.8861866606477824,20,6533,False
161,0.273605985910373,0.9098855689764781,nan,nan,20,6292,False
