round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,num_fit_examples,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,4.088422492188467,0.042723004694835684,nan,nan,20,6390,45.95263780287518,44.759070501831545,10.45,False
2,3.907355738848272,0.0611611300838249,nan,nan,20,6442,46.144328173035944,45.31741114437155,10.55,False
3,3.769805142855477,0.05157155935306683,nan,nan,20,6554,47.53866351362791,46.710730029622,10.75,False
4,3.758601629518803,0.06095742918668213,nan,nan,20,6037,43.58794047923163,41.339212683466044,9.9,False
5,3.756778288413781,0.05469003570269393,nan,nan,20,6162,46.37554162918864,42.35731047221754,10.0,False
6,3.7414409267142257,0.05467648441171863,nan,nan,20,6383,46.06851259641226,45.030124363857006,10.5,False
7,3.723391457551542,0.06134969325153374,nan,nan,20,6683,50.92455313801858,48.41950893238623,10.95,False
8,3.721510780298616,0.06170406306852638,nan,nan,20,6596,48.675236968288104,47.487924506398095,10.85,False
9,3.708625221836697,0.06185414821375849,nan,nan,20,6774,50.64325219776004,49.32135033638519,11.1,False
10,3.723436540586878,0.0615094931743292,3.7161669902803665,0.05907911070985216,20,6373,45.52926111328421,44.3650493765975,10.4,False
11,3.713966571161839,0.0662111599154059,nan,nan,20,6147,43.419654230952446,42.056173670028,10.05,False
12,3.742938005665033,0.05856213299476273,nan,nan,20,6301,46.63091414304588,43.99515473371459,10.25,False
13,3.7240688847189487,0.05944600062247121,nan,nan,20,6426,48.12142621354119,46.2840951346536,10.65,False
14,3.7365195317978714,0.05923678748203736,nan,nan,20,6263,44.4726273279215,43.089547214388006,10.2,False
15,3.7202511441962636,0.06482226154093615,nan,nan,20,6217,44.96294937439788,43.986893120388,10.35,False
16,3.6857032676990444,0.07399842890809112,nan,nan,20,6365,45.9821864882253,44.224231216621504,10.35,False
17,3.7426700780544,0.05676786843769766,nan,nan,20,6324,46.88133773105045,44.775594806219594,10.4,False
18,3.6925456622333375,0.06747804652595903,nan,nan,20,6491,46.367083364723165,45.65006486414799,10.6,False
19,3.708317232088537,0.05782364546972226,nan,nan,20,6589,48.55648954658686,47.454800054588596,10.85,False
20,3.6746972521880243,0.06555423122765197,3.6946291905226523,0.09524884324568333,20,6712,48.22775108585297,47.42498804796004,10.85,False
21,3.705297492330592,0.07201834862385322,nan,nan,20,6540,47.93366375655595,46.519504159355,10.7,False
22,3.698270843374078,0.06817835945822553,nan,nan,20,6571,47.53856813725842,46.414881256300546,10.7,False
23,3.6935583854039096,0.06365703150373497,nan,nan,20,6158,44.43473994064503,42.8163819106975,10.15,False
24,3.66351918491939,0.07029548989113531,nan,nan,20,6430,47.58785137163855,45.162975759210546,10.45,False
25,3.6813569076314145,0.06491691256406275,nan,nan,20,6439,48.47337528043957,45.92964983290311,10.55,False
26,3.650670432003205,0.06710232706407396,nan,nan,20,6274,47.054354253485364,44.28615283212459,10.3,False
27,3.695706852978314,0.06383652779977823,nan,nan,20,6313,43.85712553052964,42.970802834509485,10.2,False
28,3.6590060691086967,0.0695455280608119,nan,nan,20,6183,44.75542874938098,42.699622350512,10.1,False
29,3.691893390711519,0.06269430051813471,nan,nan,20,5790,41.82184115155174,39.051088017889995,9.5,False
30,3.655507479076581,0.0687990343995172,3.659358279401811,0.060433359665951925,20,6628,47.79942654219874,47.04683179175054,10.8,False
31,3.662200331645215,0.06861340021497671,nan,nan,20,5582,38.397874509660646,36.603709329943996,9.2,False
32,3.6447246207958726,0.0794489828608041,nan,nan,20,6243,44.16629725272324,42.774456795927996,10.15,False
33,3.6446199351206197,0.07923497267759563,nan,nan,20,6222,46.35868247397554,43.8588778757696,10.25,False
34,3.601228760151962,0.09011164274322168,nan,nan,20,6270,44.78771262801975,43.4698558066475,10.25,False
35,3.6039612877761305,0.08076009501187649,nan,nan,20,5894,41.02994928517773,39.733759769704,9.7,False
36,3.5921396038992155,0.09426612651916486,nan,nan,20,6418,46.96822710058576,45.22499902216005,10.5,False
37,3.5700186368294213,0.10044902710793281,nan,nan,20,6013,42.506561269987934,40.84957017626349,9.85,False
38,3.52939277754267,0.10296709753231492,nan,nan,20,6808,52.23458113640013,49.83907577100004,11.15,False
39,3.528836727479136,0.11002982263380945,nan,nan,20,6371,46.05656575277335,45.03012436385699,10.5,False
40,3.4496039467384327,0.12981386392811298,3.4322410835771526,0.11877891885791671,20,6232,44.6449435756617,43.15435644433799,10.2,False
41,3.3707112929967553,0.13572444303997472,nan,nan,20,6329,45.68229871384804,44.146531885216504,10.35,False
42,3.3604675460848124,0.1470248887423768,nan,nan,20,6067,47.462025268210915,42.41143178272699,9.95,False
43,3.342229002319783,0.15522107243650046,nan,nan,20,6378,45.91371188225991,44.48825124443555,10.4,False
44,3.308219590831489,0.16712196689699502,nan,nan,20,6223,44.64140820029843,43.41520799433799,10.25,False
45,3.2085693261735226,0.17840655249441548,nan,nan,20,6715,50.98623286063581,49.38953634244919,11.1,False
46,3.190764320231287,0.19486768243785085,nan,nan,20,6235,44.77162850048182,43.175879804838004,10.2,False
47,3.053045707732494,0.20917740945365254,nan,nan,20,6516,46.70462133375411,45.4483398986291,10.55,False
48,2.988206812584869,0.2437539038101187,nan,nan,20,6404,48.39588618970703,45.14484970566849,10.45,False
49,2.903641325428576,0.25155988434028304,nan,nan,20,6571,49.22890557673275,46.95716914991799,10.75,False
50,2.800624943678779,0.29146320929449404,2.7682095368254767,0.2996840085769101,20,5939,41.767094823770826,40.669847724604,9.85,False
51,2.7182770761905273,0.29893683552220135,nan,nan,20,6396,48.63707857290701,45.7576998329031,10.5,False
52,2.6608582155067064,0.3075924724205062,nan,nan,20,6164,44.5686385052963,43.3620711219356,10.25,False
53,2.585258563175833,0.33323389021479716,nan,nan,20,6704,48.638570447164824,47.500750276920044,10.85,False
54,2.5700630540902085,0.3377095855741854,nan,nan,20,6322,45.10847985088302,43.75130975646654,10.3,False
55,2.3466566001543483,0.39420289855072466,nan,nan,20,6210,44.71170784096745,42.58534236732605,10.1,False
56,2.4025276667162556,0.3729950900163666,nan,nan,20,6110,45.39510503385583,42.366659514876545,10.0,False
57,2.390412900352666,0.3617545588960079,nan,nan,20,6087,43.76204034765925,41.89915296341604,10.0,False
58,2.387981270613539,0.37315823190262654,nan,nan,20,6244,45.119791086700246,43.22241307109054,10.2,False
59,2.2532311345061244,0.39743156471781005,nan,nan,20,5918,43.01753811745471,40.664177136692004,9.8,False
60,2.274538934189484,0.4043327556325823,2.3363139735106597,0.38765376368355714,20,5770,41.89194206555775,39.06677854769449,9.5,False
61,2.2134482441547596,0.42122984228247384,nan,nan,20,5643,39.892184571226565,37.75022666320399,9.35,False
62,2.2146843046447917,0.4021529562982005,nan,nan,20,6224,45.446351631300544,43.62195687805249,10.25,False
63,2.1052953906482768,0.4497934540832539,nan,nan,20,6294,46.12883407606796,44.23310314581959,10.35,False
64,2.087002100826533,0.4488533494266747,nan,nan,20,6628,49.08875380644345,47.605741229439055,10.85,False
65,2.0454901924941953,0.4698060075093867,nan,nan,20,6392,45.94693143419052,44.26959794330699,10.35,False
66,1.9258353155876033,0.4829672078955747,nan,nan,20,6282,45.67746343828961,43.706057711547494,10.25,False
67,1.8713563938729776,0.5105212042732276,nan,nan,20,6178,46.2859007230087,43.1635538721215,10.1,False
68,2.022040109794422,0.4665196155664093,nan,nan,20,6347,45.472011279681354,44.3650493765975,10.4,False
69,1.8193689718506458,0.5196169292554834,nan,nan,20,6474,46.65406568382898,45.698879845761994,10.6,False
70,1.91058487667455,0.4929701230228471,1.8773875566519567,0.5099875860512357,20,5690,39.60562347439248,38.38249537853449,9.5,False
71,1.9085527665993247,0.49342666894314496,nan,nan,20,5857,41.7178622559992,38.989150695104,9.5,False
72,1.7348540813101552,0.535100710900474,nan,nan,20,6752,51.17977414001727,49.427910341884655,11.1,False
73,1.7020477133337026,0.5473580893178472,nan,nan,20,6113,44.19745005909173,42.06243133145754,10.0,False
74,1.6295200660339622,0.5604651162790698,nan,nan,20,6450,46.12507086958941,45.06167976268605,10.5,False
75,1.7723238196732554,0.525053392475768,nan,nan,20,6087,45.12671286969331,42.30747842879174,10.0,False
76,1.6040437083180472,0.5631830075419424,nan,nan,20,6497,46.55978102825236,45.686869810603,10.6,False
77,1.6199534633396295,0.5675143560295324,nan,nan,20,6095,44.87200943707098,42.171935756292996,10.0,False
78,1.7237477293501695,0.5283884232168274,nan,nan,20,6323,45.16554716657893,43.779826056792984,10.3,False
79,1.6436536990671742,0.566530612244898,nan,nan,20,6125,43.63884190577705,41.61244946597104,9.95,False
80,1.7065389263268445,0.5391331957453565,1.615806105524056,0.5718880487529624,20,6299,45.480088334308775,43.6866866870975,10.25,False
81,1.5212236789730047,0.5927488670104704,nan,nan,20,6399,46.275196703778164,44.59332162081199,10.4,False
82,1.5068968940964167,0.599713284485505,nan,nan,20,6278,44.80732373172303,43.696293894692495,10.3,False
83,1.403488384576694,0.6134020618556701,nan,nan,20,6596,48.126316774424986,47.11040964633149,10.8,False
84,1.4004412148433811,0.619807244931871,nan,nan,20,6018,43.770828008013495,41.5138941282285,9.9,False
85,1.4930357133464776,0.5946534037923531,nan,nan,20,6434,47.197299235672936,45.79879558987509,10.6,False
86,1.409092159747085,0.6162503854455751,nan,nan,20,6486,49.614646941928584,46.50517973628059,10.65,False
87,1.325338868705959,0.6418232214351709,nan,nan,20,6494,47.693397648012606,45.893638062684744,10.6,False
88,1.4650109915106784,0.5999015748031497,nan,nan,20,6096,43.58583594709338,41.5740042002975,9.95,False
