round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,num_fit_examples,run_completed
1,4.088423600480404,0.042723004694835684,nan,nan,20,6390,False
2,3.807397219787581,0.055572803477181,nan,nan,20,6442,False
3,3.7673511299593696,0.057369545315837656,nan,nan,20,6554,False
4,3.7786759133960546,0.06360775219479874,nan,nan,20,6037,False
5,3.768559525787579,0.06183057448880234,nan,nan,20,6162,False
6,3.7053424126859484,0.06062979790067367,nan,nan,20,6383,False
7,3.65857481917239,0.07332036510549154,nan,nan,20,6683,False
8,3.639226525100236,0.06989084293511219,nan,nan,20,6596,False
9,3.6007873708250813,0.0983170947741364,nan,nan,20,6774,False
10,3.5642939044489097,0.13353208849835244,3.5681212009203485,0.1845728473084302,20,6373,False
11,3.493672682945372,0.14771433219456645,nan,nan,20,6147,False
12,3.45675059020226,0.14219965084907157,nan,nan,20,6301,False
13,3.330454023501007,0.17273576097105509,nan,nan,20,6426,False
14,3.274439009960783,0.19447549097876418,nan,nan,20,6263,False
15,3.1538564437298944,0.2121602058870838,nan,nan,20,6217,False
16,2.951747277657628,0.2578161822466614,nan,nan,20,6365,False
17,2.8897637404609826,0.28431372549019607,nan,nan,20,6324,False
18,2.7527039917898994,0.299491603759051,nan,nan,20,6491,False
19,2.6329499248453114,0.33313097586887236,nan,nan,20,6589,False
20,2.5348256998678784,0.34520262216924913,2.5830275735014543,0.31841778580295677,20,6712,False
21,2.569121071249702,0.33042813455657494,nan,nan,20,6540,False
22,2.4046934421993864,0.37208948409678894,nan,nan,20,6571,False
23,2.3290175620941964,0.39493341994153947,nan,nan,20,6158,False
24,2.186263987324657,0.4250388802488336,nan,nan,20,6430,False
25,2.2327482332481994,0.4033234974374903,nan,nan,20,6439,False
26,2.0756493864410577,0.4467644246094995,nan,nan,20,6274,False
27,2.074014291962712,0.4603199746554728,nan,nan,20,6313,False
28,1.9201409720389295,0.5008895358240336,nan,nan,20,6183,False
29,2.0007221652950853,0.46217616580310883,nan,nan,20,5790,False
30,1.9266574830311425,0.4799336149668075,1.9003578842446358,0.4964450964902381,20,6628,False
31,1.8894320913259806,0.4940881404514511,nan,nan,20,5582,False
32,1.8131166157022838,0.51753964440173,nan,nan,20,6243,False
33,1.7209163584325216,0.5351976856316297,nan,nan,20,6222,False
34,1.7311894849061586,0.5271132376395534,nan,nan,20,6270,False
35,1.6450675331336748,0.5575161180861894,nan,nan,20,5894,False
36,1.5336826697210169,0.5814895606107822,nan,nan,20,6418,False
37,1.714375825247867,0.5351737901214036,nan,nan,20,6013,False
38,1.4580901190813644,0.5909224441833137,nan,nan,20,6808,False
39,1.4082345869295676,0.6204677444671166,nan,nan,20,6371,False
40,1.3584878830949325,0.6338254172015404,1.455018920858616,0.6080013542489561,20,6232,False
41,1.3121943630149795,0.641333544003792,nan,nan,20,6329,False
42,1.321501498041975,0.6349101697708918,nan,nan,20,6067,False
43,1.3149153428340863,0.6302916274694261,nan,nan,20,6378,False
44,1.3893370406336096,0.6262252932669131,nan,nan,20,6223,False
45,1.2251307463521666,0.657632166790767,nan,nan,20,6715,False
46,1.3249303730564683,0.634803528468324,nan,nan,20,6235,False
47,1.1348112968395208,0.6810926949048496,nan,nan,20,6516,False
48,1.1721645919169805,0.6717676452217364,nan,nan,20,6404,False
49,1.031960367956874,0.7102419723025415,nan,nan,20,6571,False
50,1.120325959963612,0.6895100185216366,1.1706057257421425,0.6732874393409322,20,5939,False
51,1.0559587556964312,0.700281425891182,nan,nan,20,6396,False
52,1.057691013535979,0.7023036988968202,nan,nan,20,6164,False
53,0.9593699399864207,0.7259844868735084,nan,nan,20,6704,False
54,0.999971770016463,0.7127491300221449,nan,nan,20,6322,False
55,0.8122831660672278,0.7694041867954912,nan,nan,20,6210,False
56,0.9494987443065097,0.7238952536824877,nan,nan,20,6110,False
57,1.0399697355091257,0.7062592410054214,nan,nan,20,6087,False
58,1.0131463245951082,0.7189301729660474,nan,nan,20,6244,False
59,1.0008532380173438,0.7049678945589726,nan,nan,20,5918,False
60,1.0387310679078723,0.7097053726169844,0.9795908079689775,0.7166234059361246,20,5770,False
61,0.8868904815309757,0.7430444798865852,nan,nan,20,5643,False
62,0.8845953536662812,0.7479113110539846,nan,nan,20,6224,False
63,0.9070004495053129,0.7467429297743883,nan,nan,20,6294,False
64,0.8159633153126624,0.7736873868436934,nan,nan,20,6628,False
65,0.8220742156726771,0.7664267834793492,nan,nan,20,6392,False
66,0.7732404211559177,0.771251193887297,nan,nan,20,6282,False
67,0.7260831324856966,0.795888637099385,nan,nan,20,6178,False
68,0.8661963018175372,0.7468095163069166,nan,nan,20,6347,False
69,0.7355815258462892,0.7784986098239111,nan,nan,20,6474,False
70,0.866739540545823,0.7541300527240773,0.8391533232666195,0.757081593499605,20,5690,False
71,0.8606105047839889,0.7585794775482329,nan,nan,20,5857,False
72,0.6764658987166259,0.8040580568720379,nan,nan,20,6752,False
73,0.7179485180011634,0.7891379028300344,nan,nan,20,6113,False
74,0.6294809397431307,0.812093023255814,nan,nan,20,6450,False
75,0.7694114198532132,0.7787087235091178,nan,nan,20,6087,False
76,0.6183492440514023,0.8134523626289056,nan,nan,20,6497,False
77,0.7017181863444472,0.7962264150943397,nan,nan,20,6095,False
78,0.762818379776304,0.7781116558595603,nan,nan,20,6323,False
79,0.7363187819208418,0.7841632653061225,nan,nan,20,6125,False
80,0.7457674594034485,0.7809176059692015,0.7240873607094784,0.7908813903622616,20,6299,False
81,0.6263931215747872,0.8140334427254259,nan,nan,20,6399,False
82,0.6666671245608997,0.8083784644791335,nan,nan,20,6278,False
83,0.5797921222453319,0.8235294117647058,nan,nan,20,6596,False
84,0.5902905529021385,0.825024925224327,nan,nan,20,6018,False
85,0.6818782635661925,0.7925085483369599,nan,nan,20,6434,False
86,0.5963899179121535,0.8245451742214,nan,nan,20,6486,False
87,0.5439302543066196,0.8396981829380967,nan,nan,20,6494,False
88,0.6671441131787194,0.8023293963254593,nan,nan,20,6096,False
89,0.5439529703643237,0.8413685847589425,nan,nan,20,6430,False
90,0.6102666084849442,0.8192550714998337,0.6595411741656867,0.8078095023135087,20,6014,False
91,0.6643309471806487,0.8081845473218517,nan,nan,20,6329,False
92,0.5900041904150735,0.828161938534279,nan,nan,20,6768,False
93,0.5538493779380664,0.8390909090909091,nan,nan,20,6600,False
94,0.566471866652146,0.8285987871050112,nan,nan,20,6266,False
95,0.5378055082711398,0.8421299921691464,nan,nan,20,6385,False
96,0.6025298863916837,0.8184668443329676,nan,nan,20,6379,False
97,0.5642004523554449,0.8286544046466602,nan,nan,20,6198,False
98,0.5621428758537423,0.8350990327038231,nan,nan,20,6513,False
99,0.5738678561721584,0.8270183852917666,nan,nan,20,6255,False
100,0.6301654636258909,0.815538533687666,0.5858306109723624,0.8271075499379302,20,6397,False
101,0.49685138843212723,0.8519751778416831,nan,nan,20,6607,False
102,0.58639070444655,0.8217054263565892,nan,nan,20,6579,False
103,0.5119900090505021,0.8448275862068966,nan,nan,20,6148,False
104,0.5212005044795598,0.8436841251824225,nan,nan,20,6167,False
105,0.48845700749618803,0.8517360025023459,nan,nan,20,6394,False
106,0.4835131892670066,0.8511290322580645,nan,nan,20,6200,False
107,0.5351812878261195,0.8381238155401137,nan,nan,20,6332,False
108,0.5304121634442327,0.8456344943992634,nan,nan,20,6517,False
109,0.5098445909978772,0.847972972972973,nan,nan,20,5920,False
110,0.42585930690377793,0.870048309178744,0.5537282384325803,0.8347252003159914,20,6210,False
111,0.5219759196060533,0.8332763337893296,nan,nan,20,5848,False
112,0.515875086972588,0.8424204223132682,nan,nan,20,6346,False
113,0.5345553321992474,0.8389068069937192,nan,nan,20,5891,False
114,0.5389789725861938,0.8335511270826528,nan,nan,20,6122,False
115,0.466938254212676,0.8565441650548034,nan,nan,20,6204,False
116,0.5128919590601297,0.8466407010710808,nan,nan,20,6162,False
117,0.5476721855216036,0.8355355199751282,nan,nan,20,6433,False
118,0.44815608955512704,0.8616389548693587,nan,nan,20,6736,False
119,0.46447869149651466,0.8577287066246057,nan,nan,20,6340,False
120,0.5493048465830626,0.8338875692794933,0.521681341901884,0.8447692134070647,20,6315,False
121,0.5080016832808028,0.8412460436448442,nan,nan,20,6003,False
122,0.4301387704765199,0.8709832904884319,nan,nan,20,6224,False
123,0.4481202975890676,0.8576870333688862,nan,nan,20,6563,False
124,0.4227478117014242,0.8702572347266881,nan,nan,20,6220,False
125,0.4913619197570401,0.8424554982532024,nan,nan,20,6011,False
126,0.4290735518940756,0.8699811794228356,nan,nan,20,6376,False
127,0.43439542088650557,0.8725722406442444,nan,nan,20,6333,False
128,0.4720494802332378,0.8589702590342181,nan,nan,20,6254,False
129,0.48485701951401633,0.8477464564421087,nan,nan,20,6279,False
130,0.49913177474403114,0.8497706422018348,0.4932755893488364,0.8508633337095136,20,6104,False
131,0.558656191334432,0.8280135823429542,nan,nan,20,5890,False
132,0.41145640388131144,0.8722795869737887,nan,nan,20,6295,False
133,0.36546049665254265,0.8811973807296539,nan,nan,20,6414,False
134,0.42013862455990814,0.8756872327428222,nan,nan,20,6548,False
135,0.49809568881603417,0.8484223878230538,nan,nan,20,6307,False
136,0.41000706972292694,0.8743932931313428,nan,nan,20,6799,False
137,0.40174953190284746,0.8775713337757134,nan,nan,20,6028,False
138,0.40357476993896385,0.8743605176045742,nan,nan,20,6646,False
139,0.4924767180663427,0.8528252299605782,nan,nan,20,6088,False
140,0.4109469797155865,0.8764903699174564,0.4806341983074394,0.8562803295339126,20,6542,False
141,0.4686069542872492,0.859254498714653,nan,nan,20,6224,False
142,0.4486321790500935,0.8671136848521792,nan,nan,20,6562,False
143,0.4704658111317894,0.8575752748128087,nan,nan,20,6277,False
144,0.4847977064783916,0.8509151414309484,nan,nan,20,6010,False
145,0.48953767357290207,0.852589641434263,nan,nan,20,6275,False
146,0.3952916308688334,0.8778731228930432,nan,nan,20,6526,False
147,0.4303532967850957,0.870670905136356,nan,nan,20,5977,False
148,0.40904306086440073,0.8749216300940439,nan,nan,20,6380,False
149,0.41228862955185613,0.8707865168539326,nan,nan,20,6230,False
150,0.4800532166740123,0.8579317269076305,0.458046335491124,0.8598352330436745,20,5976,False
151,0.43410128234282963,0.8646761734997029,nan,nan,20,6732,False
152,0.4138941495536957,0.8701156611441075,nan,nan,20,6398,False
153,0.44894130341853433,0.8580755479558526,nan,nan,20,6433,False
154,0.39471729872353445,0.8774235951363786,nan,nan,20,6086,False
155,0.38478428488536404,0.882516339869281,nan,nan,20,6120,False
156,0.44005841922560296,0.8668697366063429,nan,nan,20,5581,False
157,0.43370871958723084,0.8597150461875684,nan,nan,20,6387,False
158,0.46937669523802655,0.8573017638646114,nan,nan,20,6293,False
159,0.44932159532276844,0.8627287853577371,nan,nan,20,6010,False
160,0.38931959344722195,0.8795346701362314,0.44973035575627557,0.8680735808599481,20,6533,False
161,0.38130759625551774,0.8858868404322949,nan,nan,20,6292,False
162,0.3870820424161772,0.8748433583959899,nan,nan,20,6384,False
163,0.36383459689859793,0.8875230485556238,nan,nan,20,6508,False
164,0.3663982101079035,0.8815165876777251,nan,nan,20,6330,False
165,0.48125057053505954,0.8572679509632224,nan,nan,20,5710,False
166,0.42855249233469067,0.8723226238286479,nan,nan,20,5976,False
167,0.3745167312659394,0.8809297912713473,nan,nan,20,6324,False
168,0.4429317364335193,0.8636218968809676,nan,nan,20,6284,False
169,0.3876594363443572,0.8814826113483831,nan,nan,20,6556,False
170,0.35183505040937174,0.8902743142144638,0.42669546803937325,0.8707256517323101,20,6416,False
171,0.3981353102171011,0.8728996839128265,nan,nan,20,6011,False
172,0.40633555775103153,0.8738738738738738,nan,nan,20,6216,False
173,0.377573251489446,0.8793625498007969,nan,nan,20,6275,False
174,0.42419548121873074,0.8668639053254438,nan,nan,20,6084,False
175,0.4262452734644464,0.8683429369652523,nan,nan,20,5727,False
176,0.4213706528456418,0.8701200060762571,nan,nan,20,6583,False
177,0.40616165311712316,0.8755592377796189,nan,nan,20,6035,False
178,0.3822920378978248,0.8798115965567647,nan,nan,20,6157,False
179,0.40207923546318697,0.8734873487348734,nan,nan,20,6363,False
180,0.43690724390687763,0.8665315087007941,0.4256799767610922,0.8700485272542603,20,5919,False
181,0.3689947118690947,0.8844640327404376,nan,nan,20,6353,False
182,0.4324248409812525,0.8695438940657185,nan,nan,20,6117,False
183,0.4124807229841144,0.8695511785598967,nan,nan,20,6194,False
184,0.36068703748026054,0.8830793905372895,nan,nan,20,6235,False
185,0.34043952262351407,0.8928626247122026,nan,nan,20,6515,False
186,0.36981990972949913,0.883575532274417,nan,nan,20,5918,False
187,0.4015616533419837,0.8820895522388059,nan,nan,20,6030,False
188,0.36703462144568827,0.88569218870843,nan,nan,20,6465,False
189,0.32969720525474383,0.8988505747126436,nan,nan,20,6090,False
190,0.3479781051736459,0.8894052044609665,0.40735060864492567,0.8723620358875973,20,6456,False
191,0.36971608765387365,0.8863344051446945,nan,nan,20,6220,False
192,0.4154817196443241,0.8735133397621344,nan,nan,20,6222,False
193,0.3771086100757983,0.8804173354735152,nan,nan,20,6230,False
194,0.3776262866019464,0.879142952795447,nan,nan,20,5974,False
195,0.3566429582557424,0.8889414734185203,nan,nan,20,6339,False
196,0.3535304061046165,0.8882229062044387,nan,nan,20,6173,False
197,0.3874470579368454,0.8817963111467522,nan,nan,20,6235,False
198,0.3658397604395884,0.8853142190365061,nan,nan,20,5999,False
199,0.4333964664673303,0.8674799465240641,nan,nan,20,5984,False
200,0.38056953234081337,0.8798224127372933,0.3870880146211459,0.8807132377835458,20,6532,False
201,0.3736957817540973,0.8857786357786358,nan,nan,20,6216,False
202,0.35347832387928013,0.8827586206896552,nan,nan,20,6090,False
203,0.38821146040929994,0.8792756539235412,nan,nan,20,5964,False
204,0.36283091279594587,0.8851767758676614,nan,nan,20,6166,False
205,0.3577357582323107,0.8899536815205239,nan,nan,20,6261,False
206,0.41640261825483244,0.8675104133290612,nan,nan,20,6242,False
207,0.3512188251585589,0.8919681380683704,nan,nan,20,6026,False
208,0.3161028412915737,0.8993470297818124,nan,nan,20,6279,False
209,0.38084184233096413,0.8806938159879336,nan,nan,20,6630,False
210,0.31158930156580467,0.9007997539218702,0.39174196236075187,0.8791332806680962,20,6502,False
211,0.38128398928158685,0.8796968230930495,nan,nan,20,6201,False
212,0.33690318611612907,0.89120151371807,nan,nan,20,6342,False
213,0.4017013659959452,0.8722222222222222,nan,nan,20,5760,False
214,0.31600512906670464,0.8947447900936273,nan,nan,20,6622,False
215,0.35252459702013633,0.8895840378762259,nan,nan,20,5914,False
216,0.3368433493474573,0.8922253604875874,nan,nan,20,6727,False
217,0.41101724069616746,0.8694971289368366,nan,nan,20,5747,False
